#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPHA3	EPHA4	9606.ENSP00000337451	9606.ENSP00000281821	0	0	0.057	0.967	0.043	0.170	0.400	0.691	0.835
EPHA3	NCAM1	9606.ENSP00000337451	9606.ENSP00000480132	0	0	0	0	0.072	0.321	0	0.155	0.421
EPHA3	EPHB6	9606.ENSP00000337451	9606.ENSP00000481994	0	0	0.069	0.909	0	0	0.500	0.093	0.540
EPHA4	SEMA3F	9606.ENSP00000281821	9606.ENSP00000002829	0	0	0	0	0	0.054	0	0.394	0.403
EPHA4	SLIT1	9606.ENSP00000281821	9606.ENSP00000266058	0	0	0	0	0.067	0.100	0	0.403	0.455
EPHA4	RTN4	9606.ENSP00000281821	9606.ENSP00000337838	0	0	0	0	0	0	0	0.500	0.500
EPHA4	RGMA	9606.ENSP00000281821	9606.ENSP00000452126	0	0	0	0	0.062	0.051	0	0.496	0.512
EPHA4	EPHB6	9606.ENSP00000281821	9606.ENSP00000481994	0	0	0.073	0.913	0.063	0	0.500	0.098	0.556
EPHA4	FGFR3	9606.ENSP00000281821	9606.ENSP00000339824	0	0	0	0.619	0.056	0.316	0	0.464	0.624
ERCC6L2	REV3L	9606.ENSP00000499371	9606.ENSP00000351697	0.048	0	0	0	0.116	0.244	0	0.214	0.433
ERCC6L2	TGFBR1	9606.ENSP00000499371	9606.ENSP00000447297	0	0	0	0	0.070	0.059	0	0.392	0.422
ERMN	MYRF	9606.ENSP00000380453	9606.ENSP00000278836	0	0	0	0	0.082	0	0	0.512	0.533
ERMN	MSN	9606.ENSP00000380453	9606.ENSP00000353408	0	0	0	0	0	0	0	0.698	0.698
EXOC7	RAB11FIP1	9606.ENSP00000334100	9606.ENSP00000331342	0	0	0	0	0.042	0	0	0.584	0.584
EXOC7	SCFD1	9606.ENSP00000334100	9606.ENSP00000390783	0	0	0	0	0.049	0	0	0.414	0.419
EXOC7	RAB1A	9606.ENSP00000334100	9606.ENSP00000387286	0	0	0	0	0.047	0	0	0.530	0.533
EXTL2	XBP1	9606.ENSP00000359131	9606.ENSP00000216037	0	0	0	0	0	0	0.750	0	0.750
EXTL2	HS3ST3B1	9606.ENSP00000359131	9606.ENSP00000354213	0	0	0	0	0	0	0	0.457	0.457
FBN2	MYLK	9606.ENSP00000424571	9606.ENSP00000353452	0	0	0	0	0	0.074	0	0.485	0.503
FBN2	ZIC2	9606.ENSP00000424571	9606.ENSP00000365514	0	0	0	0	0	0.095	0	0.368	0.404
FBN2	TGFBR1	9606.ENSP00000424571	9606.ENSP00000447297	0	0	0	0	0.057	0.098	0	0.720	0.741
FDFT1	PGRMC1	9606.ENSP00000491537	9606.ENSP00000217971	0	0	0	0	0.054	0	0	0.622	0.627
FDFT1	INSIG1	9606.ENSP00000491537	9606.ENSP00000344741	0	0	0	0	0.296	0	0	0.692	0.774
FDFT1	IDI1	9606.ENSP00000491537	9606.ENSP00000370748	0.102	0.175	0	0	0.552	0	0	0.841	0.940
FDFT1	RXRA	9606.ENSP00000491537	9606.ENSP00000419692	0	0	0	0	0.042	0	0.400	0.150	0.468
FERMT2	VCL	9606.ENSP00000342858	9606.ENSP00000211998	0	0	0	0	0.072	0.565	0	0.763	0.896
FERMT2	MSN	9606.ENSP00000342858	9606.ENSP00000353408	0	0	0	0	0.047	0	0	0.447	0.450
FERMT2	TGFBR1	9606.ENSP00000342858	9606.ENSP00000447297	0	0	0	0	0.048	0	0	0.447	0.451
FEZF1	LHX2	9606.ENSP00000411145	9606.ENSP00000362717	0	0	0.258	0	0.067	0.071	0	0.389	0.554
FEZF1	ZNF385B	9606.ENSP00000411145	9606.ENSP00000386845	0	0	0	0	0	0	0	0.458	0.458
FGF12	FGF2	9606.ENSP00000413496	9606.ENSP00000264498	0	0	0	0.658	0.057	0	0	0.442	0.451
FGF12	KIT	9606.ENSP00000413496	9606.ENSP00000288135	0	0	0	0	0	0.168	0	0.376	0.459
FGF12	SHH	9606.ENSP00000413496	9606.ENSP00000297261	0	0	0	0	0	0	0	0.408	0.408
FGF12	FGFR3	9606.ENSP00000413496	9606.ENSP00000339824	0	0	0	0	0	0.168	0	0.613	0.664
FGF12	IGF1R	9606.ENSP00000413496	9606.ENSP00000497069	0	0	0	0	0	0	0	0.441	0.441
FGF2	VCL	9606.ENSP00000264498	9606.ENSP00000211998	0	0	0	0	0.062	0	0	0.442	0.455
FGF2	SFRP1	9606.ENSP00000264498	9606.ENSP00000220772	0	0	0	0	0.124	0	0	0.359	0.414
FGF2	GLI1	9606.ENSP00000264498	9606.ENSP00000228682	0	0	0	0	0.047	0.045	0	0.452	0.458
FGF2	LGALS3	9606.ENSP00000264498	9606.ENSP00000254301	0	0	0	0	0.067	0	0	0.603	0.613
FGF2	JAG1	9606.ENSP00000264498	9606.ENSP00000254958	0	0	0	0	0.060	0.042	0	0.525	0.536
FGF2	SMAD7	9606.ENSP00000264498	9606.ENSP00000262158	0	0	0	0	0.086	0	0	0.395	0.424
FGF2	NID1	9606.ENSP00000264498	9606.ENSP00000264187	0	0	0	0	0.080	0	0	0.635	0.650
FGF2	HEY1	9606.ENSP00000264498	9606.ENSP00000338272	0	0	0	0	0.055	0	0	0.394	0.403
FGF2	FOXO1	9606.ENSP00000264498	9606.ENSP00000368880	0	0	0	0	0	0	0	0.412	0.412
FGF2	LPAR1	9606.ENSP00000264498	9606.ENSP00000363553	0	0	0	0	0.123	0	0	0.380	0.433
FGF2	NKX2-2	9606.ENSP00000264498	9606.ENSP00000366347	0	0	0	0	0	0	0	0.434	0.434
FGF2	PTTG1	9606.ENSP00000264498	9606.ENSP00000377536	0	0	0	0	0	0	0	0.453	0.453
FGF2	PTCH1	9606.ENSP00000264498	9606.ENSP00000332353	0	0	0	0	0	0.071	0	0.437	0.455
FGF2	FOXG1	9606.ENSP00000264498	9606.ENSP00000339004	0	0	0	0	0.073	0	0	0.459	0.477
FGF2	TGFBR1	9606.ENSP00000264498	9606.ENSP00000447297	0	0	0	0	0.087	0	0	0.519	0.542
FGF2	NCAM1	9606.ENSP00000264498	9606.ENSP00000480132	0	0	0	0	0.042	0	0	0.544	0.544
FGF2	OTX2	9606.ENSP00000264498	9606.ENSP00000500595	0	0	0	0	0	0.095	0	0.532	0.559
FGF2	NRG1	9606.ENSP00000264498	9606.ENSP00000287842	0	0	0	0	0.062	0	0	0.584	0.593
FGF2	FOXA2	9606.ENSP00000264498	9606.ENSP00000400341	0	0	0	0	0.068	0	0	0.585	0.596
FGF2	GJA1	9606.ENSP00000264498	9606.ENSP00000282561	0	0	0	0	0.141	0	0	0.554	0.601
FGF2	SOX1	9606.ENSP00000264498	9606.ENSP00000330218	0	0	0	0	0	0	0	0.604	0.604
FGF2	LIN28A	9606.ENSP00000264498	9606.ENSP00000363314	0	0	0	0	0.060	0	0	0.599	0.607
FGF2	PAX6	9606.ENSP00000264498	9606.ENSP00000492024	0	0	0	0	0.096	0	0	0.690	0.708
FGF2	PGF	9606.ENSP00000264498	9606.ENSP00000451040	0	0	0	0	0	0	0	0.734	0.734
FGF2	UBC	9606.ENSP00000264498	9606.ENSP00000441543	0	0	0	0	0.055	0	0.500	0.508	0.747
FGF2	SHH	9606.ENSP00000264498	9606.ENSP00000297261	0	0	0	0	0	0	0	0.749	0.749
FGF2	RUNX2	9606.ENSP00000264498	9606.ENSP00000360493	0	0	0	0	0.067	0	0	0.746	0.753
FGF2	NES	9606.ENSP00000264498	9606.ENSP00000357206	0	0	0	0	0.102	0.045	0	0.825	0.836
FGF2	KIT	9606.ENSP00000264498	9606.ENSP00000288135	0	0	0	0	0.042	0.168	0.650	0.637	0.885
FGF2	IGF1R	9606.ENSP00000264498	9606.ENSP00000497069	0	0	0	0	0	0	0.650	0.726	0.900
FGF2	NTRK2	9606.ENSP00000264498	9606.ENSP00000277120	0	0	0	0	0.056	0	0.650	0.745	0.908
FGF2	SOX2	9606.ENSP00000264498	9606.ENSP00000323588	0	0	0	0	0.067	0	0.500	0.868	0.933
FGF2	FGFR3	9606.ENSP00000264498	9606.ENSP00000339824	0	0	0	0	0.058	0.727	0.900	0.997	0.999
FGFR3	NTRK2	9606.ENSP00000339824	9606.ENSP00000277120	0	0	0	0.660	0.074	0.074	0	0.442	0.479
FGFR3	SHH	9606.ENSP00000339824	9606.ENSP00000297261	0	0	0	0	0.067	0.063	0	0.614	0.633
FGFR3	SOX2	9606.ENSP00000339824	9606.ENSP00000323588	0	0	0	0	0.121	0	0	0.392	0.442
FGFR3	OPCML	9606.ENSP00000339824	9606.ENSP00000330862	0	0	0	0	0.117	0.045	0	0.425	0.473
FGFR3	PTCH1	9606.ENSP00000339824	9606.ENSP00000332353	0	0	0	0	0.049	0	0	0.419	0.423
FGFR3	HOPX	9606.ENSP00000339824	9606.ENSP00000450527	0	0	0	0	0	0.045	0	0.432	0.434
FGFR3	UBC	9606.ENSP00000339824	9606.ENSP00000441543	0	0	0	0	0	0.051	0.500	0	0.505
FGFR3	NES	9606.ENSP00000339824	9606.ENSP00000357206	0	0	0	0	0.083	0	0	0.524	0.545
FGFR3	IDH1	9606.ENSP00000339824	9606.ENSP00000390265	0	0	0	0	0	0	0	0.599	0.599
FGFR3	RUNX2	9606.ENSP00000339824	9606.ENSP00000360493	0	0	0	0	0.048	0	0	0.673	0.675
FGFR3	PGF	9606.ENSP00000339824	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.149	0.689
FJX1	PRICKLE1	9606.ENSP00000400223	9606.ENSP00000345064	0	0	0	0	0.066	0	0	0.390	0.406
FOXA2	SFRP1	9606.ENSP00000400341	9606.ENSP00000220772	0	0	0	0	0.054	0	0	0.493	0.500
FOXA2	GLI1	9606.ENSP00000400341	9606.ENSP00000228682	0	0	0	0	0.047	0.045	0	0.506	0.511
FOXA2	SALL1	9606.ENSP00000400341	9606.ENSP00000251020	0	0	0	0	0.074	0.164	0	0.436	0.526
FOXA2	NPTX2	9606.ENSP00000400341	9606.ENSP00000265634	0	0	0	0	0.062	0	0	0.436	0.448
FOXA2	ZIC3	9606.ENSP00000400341	9606.ENSP00000287538	0	0	0	0	0.081	0.045	0	0.379	0.408
FOXA2	SHH	9606.ENSP00000400341	9606.ENSP00000297261	0	0	0	0	0.075	0	0.750	0.825	0.956
FOXA2	SOX2	9606.ENSP00000400341	9606.ENSP00000323588	0	0	0	0	0.086	0.063	0	0.830	0.841
FOXA2	SOX1	9606.ENSP00000400341	9606.ENSP00000330218	0	0	0	0	0.056	0.063	0	0.689	0.701
FOXA2	PTCH1	9606.ENSP00000400341	9606.ENSP00000332353	0	0	0	0	0.042	0	0	0.443	0.443
FOXA2	NKX2-1	9606.ENSP00000400341	9606.ENSP00000346879	0	0	0	0	0.101	0.309	0	0.671	0.778
FOXA2	NES	9606.ENSP00000400341	9606.ENSP00000357206	0	0	0	0	0.049	0	0	0.634	0.637
FOXA2	LIN28A	9606.ENSP00000400341	9606.ENSP00000363314	0	0	0	0	0.063	0	0	0.420	0.433
FOXA2	ZIC2	9606.ENSP00000400341	9606.ENSP00000365514	0	0	0	0	0.062	0.045	0	0.747	0.753
FOXA2	NKX2-2	9606.ENSP00000400341	9606.ENSP00000366347	0	0	0	0	0.072	0.065	0	0.846	0.855
FOXA2	GLI3	9606.ENSP00000400341	9606.ENSP00000379258	0	0	0	0	0	0.045	0	0.437	0.439
FOXA2	GLI2	9606.ENSP00000400341	9606.ENSP00000390436	0	0	0	0	0.044	0.045	0	0.475	0.479
FOXA2	PAX6	9606.ENSP00000400341	9606.ENSP00000492024	0	0	0	0	0.062	0	0	0.810	0.814
FOXA2	OTX2	9606.ENSP00000400341	9606.ENSP00000500595	0	0	0	0	0.058	0.510	0	0.837	0.918
FOXB1	NKX2-8	9606.ENSP00000379369	9606.ENSP00000258829	0	0	0	0	0.202	0	0	0.289	0.408
FOXB1	SOX5	9606.ENSP00000379369	9606.ENSP00000398273	0	0	0	0	0.042	0	0	0.440	0.441
FOXG1	PRDM16	9606.ENSP00000339004	9606.ENSP00000270722	0	0	0	0	0	0.096	0	0.697	0.715
FOXG1	SHH	9606.ENSP00000339004	9606.ENSP00000297261	0	0	0	0	0	0	0	0.757	0.757
FOXG1	SOX2	9606.ENSP00000339004	9606.ENSP00000323588	0	0	0	0	0.123	0.070	0	0.717	0.749
FOXG1	SOX1	9606.ENSP00000339004	9606.ENSP00000330218	0	0	0	0	0.127	0.070	0	0.639	0.681
FOXG1	SOX5	9606.ENSP00000339004	9606.ENSP00000398273	0	0	0	0	0.067	0.071	0	0.365	0.402
FOXG1	VAX1	9606.ENSP00000339004	9606.ENSP00000358207	0	0	0	0	0.103	0.070	0	0.341	0.402
FOXG1	GLI3	9606.ENSP00000339004	9606.ENSP00000379258	0	0	0	0	0	0.096	0	0.388	0.423
FOXG1	RRBP1	9606.ENSP00000339004	9606.ENSP00000367038	0	0	0	0	0	0.184	0	0.395	0.485
FOXG1	NKX2-2	9606.ENSP00000339004	9606.ENSP00000366347	0	0	0	0	0.117	0.071	0	0.489	0.545
FOXG1	NOVA1	9606.ENSP00000339004	9606.ENSP00000438875	0	0	0	0	0.132	0	0	0.618	0.654
FOXG1	NKX2-1	9606.ENSP00000339004	9606.ENSP00000346879	0	0	0	0	0.069	0.071	0	0.677	0.697
FOXG1	NES	9606.ENSP00000339004	9606.ENSP00000357206	0	0	0	0	0.042	0.048	0	0.728	0.730
FOXG1	LHX2	9606.ENSP00000339004	9606.ENSP00000362717	0	0	0	0	0.188	0.070	0	0.672	0.731
FOXG1	FOXO3	9606.ENSP00000339004	9606.ENSP00000339527	0	0	0	0.586	0	0.091	0.500	0.490	0.748
FOXG1	FOXO1	9606.ENSP00000339004	9606.ENSP00000368880	0	0	0	0.592	0	0.095	0.500	0.516	0.762
FOXG1	OTX2	9606.ENSP00000339004	9606.ENSP00000500595	0	0	0	0	0.069	0	0	0.774	0.781
FOXG1	PAX6	9606.ENSP00000339004	9606.ENSP00000492024	0	0	0	0	0.140	0.084	0	0.842	0.865
FOXO1	XBP1	9606.ENSP00000368880	9606.ENSP00000216037	0	0	0	0	0.042	0	0	0.890	0.890
FOXO1	RORA	9606.ENSP00000368880	9606.ENSP00000261523	0	0	0	0	0.067	0.095	0.400	0.359	0.631
FOXO1	S1PR1	9606.ENSP00000368880	9606.ENSP00000305416	0	0	0	0	0.124	0	0	0.418	0.468
FOXO1	SOX2	9606.ENSP00000368880	9606.ENSP00000323588	0	0	0	0	0	0.061	0.400	0.415	0.641
FOXO1	ULK1	9606.ENSP00000368880	9606.ENSP00000324560	0	0	0	0	0.049	0.071	0	0.442	0.464
FOXO1	FOXO3	9606.ENSP00000368880	9606.ENSP00000339527	0	0	0	0.895	0.073	0	0.900	0.562	0.955
FOXO1	GADD45A	9606.ENSP00000368880	9606.ENSP00000360025	0	0	0	0	0.048	0	0.500	0.431	0.705
FOXO1	RUNX2	9606.ENSP00000368880	9606.ENSP00000360493	0	0	0	0	0	0	0	0.680	0.680
FOXO1	IRS2	9606.ENSP00000368880	9606.ENSP00000365016	0	0	0	0	0.134	0.091	0	0.796	0.825
FOXO1	ID1	9606.ENSP00000368880	9606.ENSP00000365280	0	0	0	0	0.044	0.292	0	0.237	0.438
FOXO1	KLF9	9606.ENSP00000368880	9606.ENSP00000366330	0	0	0	0	0.180	0.096	0	0.319	0.451
FOXO1	IKZF4	9606.ENSP00000368880	9606.ENSP00000448419	0	0	0	0	0	0.096	0	0.415	0.449
FOXO1	IGF1R	9606.ENSP00000368880	9606.ENSP00000497069	0	0	0	0	0.056	0.135	0	0.755	0.783
FOXO3	XBP1	9606.ENSP00000339527	9606.ENSP00000216037	0	0	0	0	0	0	0	0.423	0.423
FOXO3	SFRP1	9606.ENSP00000339527	9606.ENSP00000220772	0	0	0	0	0.042	0	0	0.476	0.476
FOXO3	RORA	9606.ENSP00000339527	9606.ENSP00000261523	0	0	0	0	0.056	0.095	0.400	0.260	0.570
FOXO3	KIT	9606.ENSP00000339527	9606.ENSP00000288135	0	0	0	0	0.043	0.045	0	0.403	0.407
FOXO3	SOX2	9606.ENSP00000339527	9606.ENSP00000323588	0	0	0	0	0	0.061	0.400	0.413	0.640
FOXO3	ULK1	9606.ENSP00000339527	9606.ENSP00000324560	0	0	0	0	0.149	0.071	0	0.558	0.620
FOXO3	TNRC6C	9606.ENSP00000339527	9606.ENSP00000336783	0	0	0	0	0.081	0	0.400	0.055	0.433
FOXO3	RUNX2	9606.ENSP00000339527	9606.ENSP00000360493	0	0	0	0	0	0	0	0.402	0.402
FOXO3	TNRC6B	9606.ENSP00000339527	9606.ENSP00000401946	0	0	0	0	0.082	0	0.400	0.058	0.435
FOXO3	MYOCD	9606.ENSP00000339527	9606.ENSP00000401678	0	0	0	0	0.052	0.058	0	0.455	0.471
FOXO3	PAX6	9606.ENSP00000339527	9606.ENSP00000492024	0	0	0	0	0	0.067	0	0.488	0.502
FOXO3	MAX	9606.ENSP00000339527	9606.ENSP00000351490	0	0	0	0	0.067	0	0.540	0.202	0.627
FOXO3	IGF1R	9606.ENSP00000339527	9606.ENSP00000497069	0	0	0	0	0.074	0.135	0	0.626	0.674
FOXO3	IRS2	9606.ENSP00000339527	9606.ENSP00000365016	0	0	0	0	0.134	0.328	0	0.495	0.681
FOXO3	GADD45A	9606.ENSP00000339527	9606.ENSP00000360025	0	0	0	0	0.074	0	0.500	0.509	0.752
FOXO3	ID1	9606.ENSP00000339527	9606.ENSP00000365280	0	0	0	0	0.042	0	0	0.989	0.989
FREM1	GLI2	9606.ENSP00000412940	9606.ENSP00000390436	0	0	0	0	0.049	0.044	0	0.427	0.434
FRZB	SFRP1	9606.ENSP00000295113	9606.ENSP00000220772	0	0	0	0.644	0.123	0	0	0.416	0.466
FRZB	SHH	9606.ENSP00000295113	9606.ENSP00000297261	0	0	0	0	0.045	0.098	0	0.400	0.438
FRZB	LPAR1	9606.ENSP00000295113	9606.ENSP00000363553	0	0	0	0	0.061	0	0	0.436	0.448
FRZB	RUNX2	9606.ENSP00000295113	9606.ENSP00000360493	0	0	0	0	0.048	0	0	0.448	0.452
FRZB	WNT5B	9606.ENSP00000295113	9606.ENSP00000380379	0	0	0	0	0	0.173	0	0.531	0.595
GABRA5	NTRK2	9606.ENSP00000382953	9606.ENSP00000277120	0	0	0	0	0.160	0	0	0.458	0.526
GABRA5	GRIA4	9606.ENSP00000382953	9606.ENSP00000282499	0	0	0	0	0.177	0	0	0.452	0.530
GABRA5	OPCML	9606.ENSP00000382953	9606.ENSP00000330862	0	0	0	0	0.234	0	0	0.432	0.546
GABRA5	UNC5D	9606.ENSP00000382953	9606.ENSP00000385143	0	0	0	0	0.154	0	0	0.324	0.403
GABRA5	GLI2	9606.ENSP00000382953	9606.ENSP00000390436	0	0	0	0	0.056	0	0	0.406	0.416
GABRA5	GRIA1	9606.ENSP00000382953	9606.ENSP00000428994	0	0	0	0	0.163	0	0	0.486	0.552
GADD45A	GDF15	9606.ENSP00000360025	9606.ENSP00000252809	0	0	0	0	0.100	0	0	0.500	0.531
GADD45A	PLK2	9606.ENSP00000360025	9606.ENSP00000274289	0	0	0	0	0.076	0	0	0.399	0.420
GADD45A	RXRA	9606.ENSP00000360025	9606.ENSP00000419692	0	0	0	0	0	0.329	0	0.165	0.415
GADD45A	PERP	9606.ENSP00000360025	9606.ENSP00000397157	0	0	0	0	0.042	0	0	0.418	0.418
GAS1	GLI1	9606.ENSP00000298743	9606.ENSP00000228682	0	0	0	0	0.047	0	0	0.584	0.586
GAS1	SHH	9606.ENSP00000298743	9606.ENSP00000297261	0	0	0	0	0	0.131	0.900	0.992	0.999
GAS1	GLI2	9606.ENSP00000298743	9606.ENSP00000390436	0	0	0	0	0.098	0	0	0.582	0.607
GAS1	GLI3	9606.ENSP00000298743	9606.ENSP00000379258	0	0	0	0	0.182	0	0	0.570	0.633
GAS1	ZIC2	9606.ENSP00000298743	9606.ENSP00000365514	0	0	0	0	0.043	0	0	0.726	0.727
GAS1	PTCH1	9606.ENSP00000298743	9606.ENSP00000332353	0	0	0	0	0.043	0	0.900	0.983	0.998
GDF15	HSPB1	9606.ENSP00000252809	9606.ENSP00000248553	0	0	0	0	0.074	0	0	0.489	0.507
GDF15	SPON1	9606.ENSP00000252809	9606.ENSP00000460236	0	0	0	0	0	0	0	0.511	0.511
GDF15	LGALS3	9606.ENSP00000252809	9606.ENSP00000254301	0	0	0	0	0.087	0	0	0.650	0.667
GJA1	VCL	9606.ENSP00000282561	9606.ENSP00000211998	0	0	0	0	0.070	0.095	0	0.776	0.795
GJA1	RUNX2	9606.ENSP00000282561	9606.ENSP00000360493	0	0	0	0	0	0	0	0.419	0.418
GJA1	PERP	9606.ENSP00000282561	9606.ENSP00000397157	0	0	0	0	0.084	0	0	0.432	0.457
GJA1	STOM	9606.ENSP00000282561	9606.ENSP00000286713	0	0	0	0	0.054	0.127	0.400	0.065	0.474
GJA1	SLC1A5	9606.ENSP00000282561	9606.ENSP00000444408	0	0	0	0	0	0.088	0.400	0.135	0.485
GJA1	KIT	9606.ENSP00000282561	9606.ENSP00000288135	0	0	0	0	0.085	0	0	0.471	0.496
GJA1	NES	9606.ENSP00000282561	9606.ENSP00000357206	0	0	0	0	0.189	0	0	0.419	0.508
GJA1	RRBP1	9606.ENSP00000282561	9606.ENSP00000367038	0	0	0	0	0	0	0	0.587	0.587
GJA1	SOX2	9606.ENSP00000282561	9606.ENSP00000323588	0	0	0	0	0.133	0.292	0	0.419	0.612
GJA1	ZIC3	9606.ENSP00000282561	9606.ENSP00000287538	0	0	0	0	0.084	0	0	0.754	0.765
GLI1	SFRP1	9606.ENSP00000228682	9606.ENSP00000220772	0	0	0	0	0.052	0.067	0	0.679	0.691
GLI1	SEM1	9606.ENSP00000228682	9606.ENSP00000481021	0	0	0	0	0	0	0.400	0	0.400
GLI1	HEY1	9606.ENSP00000228682	9606.ENSP00000338272	0	0	0	0	0.049	0.051	0	0.391	0.403
GLI1	IGF1R	9606.ENSP00000228682	9606.ENSP00000497069	0	0	0	0	0	0.071	0	0.388	0.407
GLI1	NKX2-1	9606.ENSP00000228682	9606.ENSP00000346879	0	0	0	0	0	0.045	0	0.448	0.451
GLI1	LRIG1	9606.ENSP00000228682	9606.ENSP00000273261	0	0	0	0	0	0.091	0	0.435	0.465
GLI1	OTX2	9606.ENSP00000228682	9606.ENSP00000500595	0	0	0	0	0.055	0.058	0	0.451	0.468
GLI1	NOTCH2	9606.ENSP00000228682	9606.ENSP00000256646	0	0	0	0	0	0.095	0	0.485	0.514
GLI1	KRT17	9606.ENSP00000228682	9606.ENSP00000308452	0	0	0	0	0	0.095	0	0.495	0.523
GLI1	JAG1	9606.ENSP00000228682	9606.ENSP00000254958	0	0	0	0	0.044	0.095	0	0.494	0.524
GLI1	KIT	9606.ENSP00000228682	9606.ENSP00000288135	0	0	0	0	0.042	0.052	0	0.530	0.536
GLI1	UBC	9606.ENSP00000228682	9606.ENSP00000441543	0	0	0	0	0	0.095	0.500	0.080	0.547
GLI1	SMAD7	9606.ENSP00000228682	9606.ENSP00000262158	0	0	0	0	0.066	0.067	0	0.553	0.577
GLI1	ZNF521	9606.ENSP00000228682	9606.ENSP00000354794	0	0	0	0.548	0.044	0.300	0	0.419	0.577
GLI1	NES	9606.ENSP00000228682	9606.ENSP00000357206	0	0	0	0	0.049	0.053	0	0.578	0.587
GLI1	PAX6	9606.ENSP00000228682	9606.ENSP00000492024	0	0	0	0	0.092	0.071	0	0.553	0.590
GLI1	NKX2-2	9606.ENSP00000228682	9606.ENSP00000366347	0	0	0	0	0	0.071	0	0.577	0.591
GLI1	ZIC3	9606.ENSP00000228682	9606.ENSP00000287538	0	0	0	0.708	0.056	0.065	0	0.627	0.642
GLI1	RUNX2	9606.ENSP00000228682	9606.ENSP00000360493	0	0	0	0	0	0.067	0	0.680	0.689
GLI1	SOX2	9606.ENSP00000228682	9606.ENSP00000323588	0	0	0	0	0.060	0.095	0	0.753	0.772
GLI1	ULK3	9606.ENSP00000228682	9606.ENSP00000400312	0	0	0	0	0.044	0	0.500	0.693	0.840
GLI1	GLI3	9606.ENSP00000228682	9606.ENSP00000379258	0	0	0	0.772	0.056	0	0.900	0.252	0.923
GLI1	GLI2	9606.ENSP00000228682	9606.ENSP00000390436	0	0	0	0.787	0.219	0.099	0.900	0.481	0.958
GLI1	STK36	9606.ENSP00000228682	9606.ENSP00000295709	0	0	0	0	0	0.767	0	0.861	0.966
GLI1	PTCH1	9606.ENSP00000228682	9606.ENSP00000332353	0	0	0	0	0.083	0.150	0	0.975	0.978
GLI1	SHH	9606.ENSP00000228682	9606.ENSP00000297261	0	0	0	0	0.087	0.126	0	0.976	0.979
GLI2	SFRP1	9606.ENSP00000390436	9606.ENSP00000220772	0	0	0	0	0.165	0.067	0	0.373	0.468
GLI2	JAG1	9606.ENSP00000390436	9606.ENSP00000254958	0	0	0	0	0.062	0.095	0	0.437	0.480
GLI2	NOTCH2	9606.ENSP00000390436	9606.ENSP00000256646	0	0	0	0	0	0.095	0	0.397	0.431
GLI2	SMAD7	9606.ENSP00000390436	9606.ENSP00000262158	0	0	0	0	0.059	0.067	0	0.547	0.568
GLI2	ZIC3	9606.ENSP00000390436	9606.ENSP00000287538	0	0	0	0.724	0.067	0.096	0	0.444	0.490
GLI2	STK36	9606.ENSP00000390436	9606.ENSP00000295709	0	0	0	0	0	0.491	0	0.747	0.865
GLI2	SHH	9606.ENSP00000390436	9606.ENSP00000297261	0	0	0	0	0.062	0.126	0	0.972	0.975
GLI2	SOX2	9606.ENSP00000390436	9606.ENSP00000323588	0	0	0	0	0.076	0.331	0	0.544	0.694
GLI2	PTCH1	9606.ENSP00000390436	9606.ENSP00000332353	0	0	0	0	0.093	0.150	0	0.966	0.972
GLI2	NKX2-1	9606.ENSP00000390436	9606.ENSP00000346879	0	0	0	0	0	0.045	0	0.409	0.411
GLI2	ZNF521	9606.ENSP00000390436	9606.ENSP00000354794	0	0	0	0.547	0.067	0.300	0	0.441	0.603
GLI2	NES	9606.ENSP00000390436	9606.ENSP00000357206	0	0	0	0	0.131	0.053	0	0.408	0.470
GLI2	RUNX2	9606.ENSP00000390436	9606.ENSP00000360493	0	0	0	0	0.050	0.067	0.700	0.861	0.958
GLI2	ZIC2	9606.ENSP00000390436	9606.ENSP00000365514	0	0	0	0.701	0.067	0.345	0	0.239	0.495
GLI2	NKX2-2	9606.ENSP00000390436	9606.ENSP00000366347	0	0	0	0	0	0.071	0	0.513	0.528
GLI2	GLI3	9606.ENSP00000390436	9606.ENSP00000379258	0	0	0.074	0.893	0.166	0.253	0.900	0.141	0.941
GLI2	SEM1	9606.ENSP00000390436	9606.ENSP00000481021	0	0	0	0	0	0	0.400	0.138	0.460
GLI2	UBC	9606.ENSP00000390436	9606.ENSP00000441543	0	0	0	0	0	0.095	0.500	0.044	0.529
GLI2	PAX6	9606.ENSP00000390436	9606.ENSP00000492024	0	0	0	0	0.094	0.071	0	0.492	0.535
GLI2	OTX2	9606.ENSP00000390436	9606.ENSP00000500595	0	0	0	0	0.062	0.058	0	0.536	0.555
GLI2	ULK3	9606.ENSP00000390436	9606.ENSP00000400312	0	0	0	0	0	0	0.500	0.695	0.840
GLI3	TOX3	9606.ENSP00000379258	9606.ENSP00000219746	0	0	0	0	0	0.091	0	0.398	0.429
GLI3	SFRP1	9606.ENSP00000379258	9606.ENSP00000220772	0	0	0	0	0.144	0.067	0	0.348	0.433
GLI3	JAG1	9606.ENSP00000379258	9606.ENSP00000254958	0	0	0	0	0.067	0.095	0	0.372	0.423
GLI3	SMAD7	9606.ENSP00000379258	9606.ENSP00000262158	0	0	0	0	0.059	0.067	0	0.485	0.508
